customer_id,request_id,complaint_category,complaint_description,complaint_date,status,resolution_notes,resolved_date
CUST00104,255,Plan Change,Ullam molestiae corporis corrupti at repudiandae.,2025-01-09 14:31:25,Open,,
CUST00105,256,Service Quality,Eligendi voluptates architecto atque eos officiis in vero quam quis tempora inventore tempora.,2025-02-12 18:26:51,In Progress,,
CUST00106,258,Network Issue,Accusamus nulla rerum suscipit dolorem culpa voluptate repellendus ad.,2025-01-11 05:11:47,Open,,
CUST00106,259,Network Issue,Eum ducimus ipsam fugiat perspiciatis magnam a exercitationem quos facilis nostrum aperiam.,2026-06-17 04:19:42,In Progress,,
CUST00107,260,Call Drop,Placeat unde nulla impedit placeat a magnam.,2025-11-13 11:53:18,Closed,Suscipit minus corrupti accusamus dicta aperiam dolorem occaecati dolorem maiores ratione quasi iure.,2025-11-19 11:53:18
CUST00107,261,Slow Internet,Officia rerum facere repudiandae repellendus laboriosam adipisci quisquam harum veniam nesciunt soluta.,2024-12-05 01:16:07,Open,,
CUST00107,262,Call Drop,Error debitis odio voluptate occaecati modi in cupiditate ab a eaque.,2026-01-25 07:00:30,Closed,Vitae ducimus voluptatum veniam doloribus atque molestiae corporis.,2026-01-26 07:00:30
CUST00109,265,Recharge Failure,Eius vel architecto magni eum cupiditate unde aliquam quidem alias.,2026-03-19 03:48:42,In Progress,,
CUST00109,266,Call Drop,Voluptates voluptate necessitatibus voluptas sed recusandae odit.,2025-02-26 04:42:55,Resolved,Adipisci nihil deleniti nihil ea modi recusandae amet reprehenderit facere.,2025-03-03 04:42:55
CUST00109,267,Call Drop,Dolore ipsum asperiores libero voluptates sunt.,2024-09-05 06:17:09,Resolved,Amet architecto asperiores aliquid expedita animi nemo at culpa neque eius labore dolores ea dolor sit.,2024-09-09 06:17:09
CUST00109,268,Call Drop,Voluptatibus excepturi rerum nulla tempore quae unde illum consequuntur quaerat voluptatibus.,2025-06-07 17:41:00,In Progress,,
CUST00110,271,SIM Activation,Architecto officia numquam delectus necessitatibus pariatur velit molestiae.,2025-05-25 23:25:17,Closed,Optio quibusdam deserunt quia suscipit quo quis labore enim.,2025-05-31 23:25:17
CUST00111,272,Fiber Issue,Incidunt rem id reprehenderit voluptates corrupti.,2026-06-16 09:17:00,In Progress,,
CUST00112,273,Recharge Failure,Sunt et labore in enim porro neque corporis perspiciatis iusto eius.,2025-01-03 15:21:55,Closed,Minima ipsa suscipit nostrum vel fugit voluptas saepe laborum consequatur voluptate.,2025-01-08 15:21:55
CUST00112,274,Plan Change,Autem molestias necessitatibus possimus sapiente alias odit aliquid perferendis enim neque.,2025-03-02 20:59:20,Open,,
CUST00112,275,Network Issue,Ipsam veniam exercitationem cum quasi voluptatibus.,2024-12-22 06:44:47,In Progress,,
CUST00113,276,Plan Change,Rem recusandae atque nesciunt aliquam rem quo fugiat architecto soluta eius aspernatur mollitia.,2025-08-26 09:39:39,In Progress,,
CUST00114,280,Recharge Failure,Est quod eos accusamus saepe maiores at doloribus soluta magni.,2026-01-19 00:04:46,Resolved,Doloremque earum magni laboriosam porro quaerat voluptatem possimus deserunt unde doloribus nostrum esse.,2026-01-25 00:04:46
CUST00114,281,Fiber Issue,Impedit sapiente reiciendis odit quam at corrupti veniam illum ab.,2025-12-15 03:09:11,Open,,
CUST00114,282,Network Issue,Porro voluptas quasi neque ullam sit iure nihil quas magnam officia dolorum iste.,2025-07-13 20:53:04,Closed,Laboriosam qui quasi quaerat corrupti distinctio asperiores eum fugiat aspernatur sed qui numquam aliquid.,2025-07-15 20:53:04
CUST00115,283,Recharge Failure,Pariatur alias id consequatur corporis error aut modi expedita numquam voluptatem iste dignissimos.,2025-04-06 04:32:51,In Progress,,
CUST00115,284,Network Issue,Quas quidem eligendi adipisci necessitatibus accusantium id totam harum voluptatem sequi in debitis.,2024-09-28 13:46:07,Resolved,Sed possimus ipsum eligendi quae facilis cupiditate non nostrum modi.,2024-09-29 13:46:07
CUST00115,285,Recharge Failure,Suscipit delectus fuga repellat doloremque laborum iure error quisquam optio harum unde.,2026-04-08 05:12:55,Closed,Debitis architecto error recusandae tenetur alias consequatur sed maxime doloremque aperiam.,2026-04-14 05:12:55
CUST00115,286,SIM Activation,Temporibus vero ducimus quaerat mollitia sint minus ut vel distinctio provident nobis facere.,2024-12-20 03:39:12,Resolved,Earum explicabo maiores cum consectetur perferendis qui.,2024-12-21 03:39:12
CUST00116,287,Plan Change,Dignissimos atque optio modi dignissimos alias reiciendis repudiandae occaecati velit.,2026-03-07 19:26:54,Open,,
CUST00117,290,Plan Change,Ab minima ad iste ipsa architecto aut.,2025-03-08 02:37:51,Open,,
CUST00117,293,Network Issue,Vitae totam qui totam sunt ut officiis consequatur.,2026-03-12 18:35:01,Resolved,Vero ullam praesentium suscipit commodi itaque quisquam tempore tempore deleniti laudantium enim praesentium.,2026-03-17 18:35:01
CUST00119,296,Network Issue,Ipsam voluptate cumque sit quibusdam fugit similique facere.,2025-07-22 08:40:53,Resolved,Harum debitis praesentium omnis vero ut nisi quasi vitae laborum.,2025-07-24 08:40:53
CUST00119,297,Service Quality,Accusamus velit iste labore eius accusantium eveniet quae error exercitationem iure qui quasi.,2024-08-15 11:30:56,Closed,Rerum rem sunt deleniti quidem voluptatum voluptates odio cupiditate.,2024-08-16 11:30:56
CUST00120,299,Recharge Failure,Praesentium totam nam ea dolorem rerum eius maxime delectus eaque laudantium accusantium velit maiores.,2024-11-15 20:24:13,In Progress,,
CUST00120,301,Service Quality,Ea nostrum vel ipsa deserunt ipsa quo nisi.,2025-01-25 07:00:17,Resolved,Repellendus vitae tempore quia similique beatae laborum odio.,2025-01-30 07:00:17
CUST00121,302,Plan Change,Qui rerum dolor soluta iusto fuga numquam.,2026-01-19 06:15:34,In Progress,,
CUST00121,303,SIM Activation,Quae sint fugit dolor eos incidunt repellat.,2025-07-04 20:47:13,Resolved,Nesciunt suscipit vitae possimus sint in dolor hic soluta sed molestias nam officiis vero dolores.,2025-07-10 20:47:13
CUST00121,304,Plan Change,Eaque fugit eaque asperiores aliquid nam doloremque optio.,2024-11-04 13:22:46,Resolved,Veniam omnis corporis non hic laborum quibusdam velit nam.,2024-11-10 13:22:46
CUST00121,305,Billing Issue,Ea ab magni non maiores quia expedita ipsum voluptatum minima aliquam dolorum nisi ipsum.,2024-10-01 04:56:47,Closed,In maxime natus placeat soluta modi vero incidunt perferendis sapiente labore.,2024-10-04 04:56:47
CUST00122,307,Call Drop,Molestias aliquam perferendis totam officia magni natus tempora maiores a officia.,2025-12-28 08:53:32,Open,,
CUST00122,308,Network Issue,Cupiditate eos ea aspernatur ex vero iure pariatur voluptate recusandae mollitia officia sint.,2024-09-21 06:21:58,Open,,
CUST00123,309,SIM Activation,Temporibus fugiat adipisci nostrum fugiat esse praesentium earum est.,2025-11-08 00:45:19,Open,,
CUST00123,311,Fiber Issue,Quas voluptatum praesentium amet maxime enim autem.,2025-10-01 04:36:01,Resolved,Molestias sint architecto consequatur accusantium voluptatibus molestias doloremque iusto alias saepe.,2025-10-06 04:36:01
CUST00123,312,Billing Issue,Animi dolor laboriosam quaerat eligendi reiciendis expedita dolorum repellendus.,2025-01-14 01:09:47,Open,,
CUST00124,313,Recharge Failure,Iure voluptates quo eveniet sunt molestias ullam.,2025-11-20 20:16:14,In Progress,,
CUST00124,314,SIM Activation,Magni nemo laboriosam quasi consequatur eligendi architecto ad.,2025-06-02 05:37:41,Closed,Perferendis architecto rem eum mollitia alias nisi explicabo perferendis quas nemo autem exercitationem voluptas.,2025-06-04 05:37:41
CUST00124,315,Call Drop,Officia cum ut minus impedit voluptatibus odit beatae.,2025-02-26 17:58:08,Open,,
CUST00125,316,SIM Activation,In quo accusamus quisquam consequuntur assumenda at.,2025-02-05 14:52:45,In Progress,,
CUST00126,317,Network Issue,Saepe rerum praesentium sapiente nam dolorum repellendus enim debitis quod atque impedit quibusdam.,2025-09-08 07:31:43,Open,,
CUST00127,318,Recharge Failure,Ipsam perferendis officiis ipsum commodi voluptatibus aliquam modi labore possimus.,2025-10-10 20:12:00,In Progress,,
CUST00128,321,Plan Change,Optio maiores ullam inventore vero dolorum dignissimos.,2026-04-12 19:43:18,Open,,
CUST00128,322,Recharge Failure,Explicabo facilis consequuntur fuga at ducimus aut eum praesentium asperiores magnam aspernatur aliquam.,2025-08-11 19:21:31,In Progress,,
CUST00129,324,Fiber Issue,Sit delectus qui necessitatibus totam ipsam.,2025-02-07 23:23:20,Open,,
CUST00129,325,Service Quality,Accusamus dolore consequuntur culpa aperiam sapiente excepturi.,2025-02-20 20:10:50,Closed,Nobis dicta adipisci dolorem reprehenderit possimus adipisci nesciunt ipsam possimus quos ut accusamus.,2025-02-21 20:10:50
CUST00130,327,Recharge Failure,Quisquam natus omnis omnis voluptatibus expedita et rem ea dolores odio qui.,2025-02-24 06:15:01,Resolved,Dolorum omnis odit pariatur asperiores voluptate illum facere.,2025-03-02 06:15:01
CUST00130,328,Call Drop,Commodi voluptatibus sed quisquam ullam hic unde quasi facilis cumque ea sint.,2026-02-08 11:00:36,Open,,
CUST00131,329,SIM Activation,Corrupti ut pariatur voluptate asperiores consequatur modi neque hic illum impedit.,2025-06-07 10:30:03,In Progress,,
CUST00131,330,Call Drop,Cum ullam animi nemo reprehenderit et pariatur iusto.,2025-10-01 11:25:08,Resolved,Excepturi delectus eveniet pariatur ullam beatae corrupti.,2025-10-02 11:25:08
CUST00131,332,Recharge Failure,Voluptatibus nisi architecto sint ullam amet asperiores nisi officia ipsa repellendus maiores.,2026-01-17 19:48:55,Resolved,Dolores officia expedita optio inventore recusandae placeat dolores.,2026-01-19 19:48:55
CUST00132,333,Call Drop,Exercitationem quod eveniet reprehenderit nam fugiat distinctio facilis.,2026-04-07 12:32:14,Resolved,Quas tenetur voluptas dolore commodi sint sed assumenda cum deserunt labore laudantium nemo quae earum.,2026-04-14 12:32:14
CUST00133,334,SIM Activation,Pariatur nobis expedita nam provident nisi consectetur facilis quo nesciunt.,2024-11-20 15:33:13,Resolved,Excepturi molestiae dolores necessitatibus quo voluptatum eligendi cumque velit repudiandae.,2024-11-25 15:33:13
CUST00135,337,Service Quality,Temporibus necessitatibus quidem odio laudantium nemo ex voluptatum nostrum laboriosam soluta accusantium autem.,2025-12-24 02:09:18,Closed,Facere maiores soluta quos unde temporibus quisquam maxime architecto magni.,2025-12-30 02:09:18
CUST00136,340,SIM Activation,Itaque quia quibusdam eaque debitis sunt quidem quam.,2024-10-25 08:47:05,Resolved,Temporibus odio sapiente molestiae assumenda dignissimos magnam excepturi dolores sint ullam veritatis.,2024-11-01 08:47:05
CUST00136,343,Recharge Failure,Provident officia recusandae iure ipsam cumque delectus voluptatum blanditiis exercitationem iusto magnam laboriosam.,2026-01-26 21:57:16,Open,,
CUST00137,344,SIM Activation,Ipsa provident debitis nesciunt tempora rerum tempora minima placeat quae nulla.,2025-12-26 02:16:38,Open,,
CUST00137,345,Service Quality,Harum dolorum nesciunt enim praesentium tempore excepturi optio rem aliquam optio quas.,2025-08-05 16:52:15,Closed,Neque modi officia labore rem tenetur neque cumque aliquid aut excepturi similique.,2025-08-09 16:52:15
CUST00137,346,Billing Issue,Iste maxime vitae nulla doloribus quam sed molestias enim excepturi.,2025-03-10 04:58:52,Closed,Consequuntur nisi inventore repellat quaerat eius ad aliquam at ducimus ipsa iste voluptatem minus est.,2025-03-13 04:58:52
CUST00138,347,Service Quality,Tenetur sapiente accusamus vero sapiente facilis doloremque nihil corrupti atque dolorem nesciunt.,2025-02-13 02:58:56,Closed,Incidunt iusto laudantium facilis quae atque excepturi officia molestiae ad qui consequuntur.,2025-02-18 02:58:56
CUST00139,350,Service Quality,Impedit perferendis blanditiis quis mollitia dolore minus laborum.,2026-01-07 20:25:20,Resolved,Fugiat omnis et architecto saepe consequuntur sint assumenda labore natus ullam fuga doloremque exercitationem cumque.,2026-01-08 20:25:20
CUST00139,351,Recharge Failure,Commodi quia molestias fugit dicta explicabo temporibus distinctio veritatis.,2025-07-18 13:55:19,Open,,
CUST00141,356,Fiber Issue,Veritatis repudiandae a illo veritatis non vitae alias eaque pariatur nobis ducimus esse.,2025-03-15 01:52:56,In Progress,,
CUST00142,358,SIM Activation,Natus id molestias magnam corrupti sed porro voluptas asperiores.,2025-01-09 02:49:06,Resolved,Illo a nesciunt ex harum voluptates tempore.,2025-01-10 02:49:06
CUST00142,359,Plan Change,Excepturi molestiae quis vero repellendus laboriosam cum officia facere vitae odio rerum a quod.,2026-06-03 16:17:17,Resolved,Inventore tempore exercitationem in architecto atque ullam dolores temporibus architecto fugiat libero.,2026-06-04 16:17:17
CUST00143,361,Recharge Failure,Soluta rem quae nulla possimus cum facilis totam.,2026-03-09 14:34:30,Open,,
CUST00143,362,Service Quality,Dicta porro dolores rerum distinctio quidem ad.,2024-10-09 03:38:12,Closed,Magni sit expedita aspernatur rem harum vero dignissimos.,2024-10-14 03:38:12
CUST00144,363,Recharge Failure,Velit totam beatae iusto commodi quae sit sint odit.,2026-06-25 14:55:13,Resolved,Harum commodi ab distinctio veritatis delectus voluptate autem eum odio dicta saepe dolore nesciunt quasi.,2026-06-26 14:55:13
CUST00144,364,Service Quality,Molestiae qui fugit tempore sint nisi culpa maiores pariatur aliquam iusto porro amet.,2026-05-22 06:23:10,Resolved,Voluptas quasi eos non ut mollitia debitis et fugiat temporibus.,2026-05-29 06:23:10
CUST00144,365,Slow Internet,Facere mollitia minima ea a aliquam.,2024-08-06 20:46:43,Open,,
CUST00144,366,SIM Activation,Commodi recusandae praesentium pariatur qui vero quisquam eius et nobis nobis.,2025-02-07 13:14:31,Closed,Repellat iure necessitatibus quis nulla nam vitae enim.,2025-02-11 13:14:31
CUST00146,369,Call Drop,Commodi debitis fugiat culpa non vero voluptatum excepturi consequuntur.,2024-10-26 09:24:17,In Progress,,
CUST00146,370,Network Issue,Consequatur temporibus sed error quibusdam nostrum.,2026-02-17 13:30:00,In Progress,,
CUST00147,372,Recharge Failure,Animi id blanditiis veniam inventore quidem architecto nostrum porro.,2026-03-16 10:12:37,Resolved,Cum accusantium molestiae animi libero accusamus commodi vitae tempore ullam eum laborum.,2026-03-17 10:12:37
CUST00147,374,Fiber Issue,Expedita distinctio labore tempore cumque asperiores voluptatum incidunt laboriosam commodi unde dignissimos nobis odio.,2025-06-01 01:30:35,In Progress,,
CUST00148,375,Plan Change,Labore veritatis quis minus nisi deserunt quas distinctio corrupti repudiandae dignissimos.,2025-04-08 21:40:54,Closed,Sunt aliquid alias asperiores maxime eaque omnis autem quisquam blanditiis esse incidunt beatae.,2025-04-15 21:40:54
CUST00149,376,SIM Activation,Accusamus occaecati nostrum beatae perspiciatis error.,2026-02-14 09:02:08,Resolved,Aliquid voluptatibus illum sunt nulla reiciendis rerum.,2026-02-17 09:02:08
CUST00150,378,Network Issue,Ducimus iure iusto tenetur unde enim amet voluptatem mollitia.,2025-05-26 06:42:08,Resolved,Necessitatibus porro magnam asperiores debitis quo architecto mollitia enim aut quae.,2025-05-29 06:42:08
CUST00150,381,Billing Issue,Et ab enim doloribus nulla quas.,2026-03-04 08:17:57,Resolved,Debitis repudiandae officiis debitis deserunt quia itaque facere illo eum quod blanditiis quia nemo.,2026-03-10 08:17:57
CUST00151,383,Billing Issue,Vero repellendus voluptates praesentium itaque ab nihil quibusdam nihil ea.,2024-12-11 18:43:25,Open,,
CUST00152,386,Billing Issue,Mollitia voluptates iste soluta repellat reiciendis porro quis quisquam nihil tenetur accusantium.,2025-11-09 18:15:10,Closed,Repellendus vel officia impedit cumque autem quasi excepturi commodi eligendi iusto reprehenderit atque commodi perferendis.,2025-11-12 18:15:10
CUST00153,387,SIM Activation,Ut delectus sint beatae veniam perspiciatis.,2025-07-26 07:48:21,Resolved,Fugit distinctio qui consectetur fuga id dolorum officiis fugiat vitae at molestiae provident.,2025-07-30 07:48:21
CUST00153,388,Network Issue,Illo magnam qui natus sit esse aspernatur unde quidem.,2024-10-10 15:31:52,In Progress,,
CUST00154,389,Service Quality,Incidunt facere earum reiciendis est modi nostrum consequatur consectetur doloremque doloribus accusamus.,2024-07-01 04:56:30,Open,,
CUST00154,390,Billing Issue,Tenetur nobis voluptate id ab ipsa vitae.,2024-08-13 11:19:39,Resolved,Exercitationem debitis quaerat vitae ab harum odio.,2024-08-14 11:19:39
CUST00154,391,Network Issue,Eaque dolores occaecati fugiat cum est ipsum labore atque eaque saepe.,2025-02-01 04:25:13,Open,,
CUST00155,393,SIM Activation,Tenetur voluptates recusandae quibusdam consequatur maiores ex incidunt dolore reprehenderit harum architecto.,2026-02-23 16:07:47,Open,,
CUST00155,395,Slow Internet,Cupiditate nisi quia sit vel sunt molestias perspiciatis quae quia praesentium tenetur.,2026-02-14 05:32:00,Resolved,Nam temporibus eos ut deserunt ratione veritatis esse exercitationem corrupti rem dolores voluptatibus.,2026-02-19 05:32:00
CUST00156,396,Fiber Issue,Quo voluptate nihil eius explicabo a quod quaerat.,2024-08-16 01:37:35,Closed,Ab ipsum neque harum eligendi ea quod cum natus eaque.,2024-08-20 01:37:35
