customer_id,sim_number,activation_date,activation_status,kyc_status,activated_by
CUST00347,89302488764611329883,2024-12-11 22:43:53,Activated,Rejected,EMP105
CUST00348,89167900711775802188,2025-01-12 15:43:40,Activated,Rejected,EMP108
CUST00349,89903806951319117693,2026-02-28 19:08:34,Failed,Verified,EMP106
CUST00350,89310026799357017631,2024-12-28 17:00:09,Activated,Pending,EMP108
CUST00351,89386906017429062981,2026-06-18 16:50:34,Activated,Pending,EMP104
CUST00352,89059625449087801588,2026-04-11 00:25:57,Activated,Verified,EMP106
CUST00353,89408099125037545058,2025-08-16 09:41:11,Activated,Rejected,EMP105
CUST00354,89555514903479477646,2024-12-29 09:34:47,Failed,Rejected,EMP105
CUST00355,89227451776304931531,2025-08-19 13:06:10,Activated,Verified,EMP102
CUST00356,89233173836428551530,2025-01-13 16:51:38,Activated,Verified,EMP101
CUST00357,89773180933281384038,2025-09-15 21:00:56,Activated,Pending,EMP106
CUST00358,89251179087577774462,2025-07-19 18:31:59,Pending,Rejected,EMP102
CUST00359,89901009958509115322,2025-07-03 09:18:39,Pending,Pending,EMP105
CUST00360,89034847880047245712,2025-04-09 23:53:15,Activated,Verified,EMP103
CUST00361,89280720090154668079,2025-04-10 10:36:07,Failed,Verified,EMP105
CUST00362,89553961168478040572,2024-09-21 19:00:37,Activated,Rejected,EMP102
CUST00363,89974196453757394266,2026-06-06 07:53:43,Pending,Verified,EMP106
CUST00364,89958330539819371759,2025-03-22 23:57:21,Activated,Pending,EMP105
CUST00365,89147934423665942323,2026-05-07 05:53:03,Pending,Rejected,EMP103
CUST00366,89789614194466445370,2024-07-16 21:45:24,Activated,Verified,EMP103
CUST00367,89218509320656702737,2024-12-30 20:53:52,Pending,Pending,EMP107
CUST00368,89998129179998908839,2025-08-12 18:22:27,Pending,Pending,EMP101
CUST00369,89767270621987161020,2024-10-23 11:27:38,Activated,Verified,EMP108
CUST00370,89505149922892141558,2026-04-22 16:45:57,Activated,Pending,EMP104
CUST00371,89317470590856417504,2024-12-23 08:34:45,Activated,Pending,EMP104
CUST00372,89475142202129907561,2026-05-10 07:13:31,Activated,Rejected,EMP107
CUST00373,89577122907002855823,2026-02-04 03:17:03,Failed,Verified,EMP108
CUST00374,89516019033271766641,2025-11-23 05:47:49,Activated,Pending,EMP108
CUST00375,89230978119454488087,2024-06-29 18:32:48,Activated,Pending,EMP102
CUST00376,89261263983350493677,2024-08-11 12:48:08,Failed,Verified,EMP102
CUST00377,89985726260561418923,2024-06-30 21:17:12,Activated,Rejected,EMP107
CUST00378,89119629928425087639,2025-09-26 12:26:45,Failed,Pending,EMP107
CUST00379,89103389280798419710,2024-09-29 00:15:37,Activated,Verified,EMP108
CUST00380,89519917393169746279,2025-03-05 19:00:11,Activated,Rejected,EMP108
CUST00381,89909182490676533633,2025-11-21 01:43:53,Pending,Verified,EMP101
CUST00382,89965724674688501626,2026-03-15 18:48:44,Activated,Pending,EMP101
CUST00383,89152138022517509422,2025-03-31 04:58:35,Failed,Verified,EMP106
CUST00384,89574455009861918802,2026-02-09 20:23:25,Activated,Pending,EMP102
CUST00385,89577790554960155989,2026-03-07 10:19:32,Activated,Verified,EMP104
CUST00386,89588743335655948847,2026-01-09 22:16:00,Activated,Verified,EMP101
CUST00387,89413260494352923056,2024-12-21 23:02:09,Activated,Verified,EMP107
CUST00388,89272773820264076558,2026-01-20 23:59:14,Pending,Pending,EMP104
CUST00389,89858720000234143235,2026-06-07 10:57:31,Pending,Verified,EMP107
CUST00390,89755142033833790846,2025-07-04 18:45:19,Pending,Verified,EMP107
CUST00391,89675845769415867651,2024-08-05 18:08:22,Activated,Verified,EMP101
CUST00392,89711812987169455548,2025-10-24 03:39:49,Activated,Rejected,EMP101
CUST00393,89443222087754629693,2025-04-12 10:09:56,Activated,Verified,EMP107
CUST00394,89150842145100973520,2025-06-07 10:05:26,Failed,Verified,EMP108
CUST00395,89333887000790131985,2026-04-03 08:22:06,Pending,Pending,EMP105
CUST00396,89205618741851954746,2026-03-25 20:52:05,Pending,Verified,EMP103
CUST00397,89375098710428832227,2026-05-07 14:10:27,Pending,Verified,EMP102
CUST00398,89720334828991182769,2026-02-26 21:31:13,Failed,Pending,EMP103
CUST00399,89460193084470945225,2024-08-11 23:23:31,Activated,Pending,EMP101
CUST00400,89476842838883015433,2025-09-18 23:02:50,Activated,Verified,EMP105
CUST00401,89524345292786321185,2025-05-20 12:01:02,Pending,Rejected,EMP107
CUST00402,89393983437845374834,2024-08-13 09:56:57,Failed,Rejected,EMP103
CUST00403,89599619403873072102,2025-02-09 15:13:21,Pending,Pending,EMP103
CUST00404,89067550576853443467,2025-01-26 10:13:50,Activated,Pending,EMP104
CUST00405,89225962561476862498,2024-12-24 12:18:32,Activated,Verified,EMP103
CUST00406,89753939300344647911,2026-01-04 12:04:15,Activated,Rejected,EMP102
CUST00407,89647400056161846487,2024-12-27 16:16:53,Pending,Verified,EMP107
CUST00408,89078896085223296234,2026-02-25 06:55:46,Activated,Verified,EMP105
CUST00409,89462388506509431060,2025-08-30 12:35:31,Pending,Pending,EMP102
CUST00410,89357234796469009478,2026-02-26 23:29:17,Activated,Rejected,EMP104
CUST00411,89369662609333173612,2026-02-17 17:37:25,Activated,Rejected,EMP103
CUST00412,89874618722497958423,2025-02-13 06:30:36,Activated,Pending,EMP108
CUST00413,89567543005368545129,2026-05-20 23:09:47,Pending,Pending,EMP108
CUST00414,89483037597553412132,2024-08-25 05:23:30,Pending,Verified,EMP107
CUST00415,89372291467156586534,2024-12-26 13:43:19,Activated,Verified,EMP107
CUST00416,89289828136833652808,2025-09-08 20:07:29,Activated,Verified,EMP106
CUST00417,89401726370273113749,2024-12-15 06:56:43,Pending,Rejected,EMP104
CUST00418,89243244995967761615,2026-02-10 06:07:42,Failed,Rejected,EMP107
CUST00419,89521972456710681508,2025-08-19 19:15:39,Pending,Rejected,EMP107
CUST00420,89890709160444746108,2025-03-15 19:37:14,Activated,Verified,EMP103
CUST00421,89102692669929503982,2025-07-13 13:31:47,Activated,Pending,EMP106
CUST00422,89844313204713243936,2025-03-23 17:43:56,Pending,Pending,EMP108
CUST00423,89769270604256120471,2026-03-25 07:30:41,Activated,Verified,EMP103
CUST00424,89703394454023723972,2024-09-07 04:17:41,Pending,Rejected,EMP102
CUST00425,89801942897826381522,2025-10-15 09:35:33,Failed,Rejected,EMP104
CUST00426,89977638013684658410,2026-02-23 23:02:47,Pending,Verified,EMP104
CUST00427,89764199119087813716,2025-06-19 14:19:38,Activated,Pending,EMP103
CUST00428,89305114960783618595,2024-11-07 02:16:15,Activated,Rejected,EMP105
CUST00429,89412749257148305044,2024-11-02 17:20:21,Activated,Verified,EMP107
CUST00430,89739419770312727106,2025-08-15 20:26:32,Activated,Rejected,EMP102
CUST00431,89787125801007914566,2024-12-30 01:47:18,Activated,Rejected,EMP102
CUST00432,89453811595767210119,2026-05-30 11:16:42,Pending,Verified,EMP106
CUST00433,89650987128849640543,2025-07-12 13:18:10,Failed,Verified,EMP101
CUST00434,89689464917731630627,2026-06-24 06:44:35,Activated,Verified,EMP106
CUST00435,89922014536451254364,2026-01-25 19:53:26,Activated,Pending,EMP106
CUST00436,89912478530209264497,2026-02-10 12:58:21,Failed,Rejected,EMP101
CUST00437,89104647202079559149,2024-12-06 18:09:29,Failed,Verified,EMP106
CUST00438,89291652009049076670,2025-03-01 10:42:31,Activated,Verified,EMP101
CUST00439,89470568066400218642,2024-09-30 16:48:29,Activated,Pending,EMP107
CUST00440,89556254226506304416,2024-11-09 06:45:46,Activated,Verified,EMP104
CUST00441,89494535256103691628,2025-08-02 21:27:29,Pending,Rejected,EMP103
CUST00442,89865062985923297502,2024-07-03 11:17:37,Activated,Verified,EMP108
CUST00443,89974364967731596832,2026-06-13 19:52:54,Activated,Pending,EMP103
CUST00444,89218131515194742881,2025-09-25 16:36:39,Activated,Verified,EMP106
CUST00445,89393992012776023431,2025-01-28 08:29:10,Pending,Verified,EMP104
CUST00446,89945113436060771313,2025-04-11 23:19:14,Failed,Verified,EMP101
CUST00447,89763256337259266750,2025-04-04 00:12:26,Activated,Verified,EMP102
CUST00448,89103007672000732723,2025-06-24 20:14:24,Pending,Pending,EMP104
CUST00449,89030951247412754365,2025-12-28 20:21:40,Activated,Verified,EMP103
CUST00450,89999845083737698956,2025-01-15 02:29:21,Activated,Rejected,EMP101
CUST00451,89740100422021585365,2025-12-31 14:32:01,Failed,Rejected,EMP102
CUST00452,89592965397642234174,2025-06-28 13:23:10,Activated,Pending,EMP105
CUST00453,89161143393143439838,2026-06-09 00:05:16,Activated,Rejected,EMP108
CUST00454,89263015779409059690,2025-09-03 22:15:01,Failed,Pending,EMP107
CUST00455,89390768384123611136,2026-06-18 17:22:40,Activated,Rejected,EMP102
CUST00456,89061901552564987674,2025-05-20 18:25:11,Activated,Verified,EMP104
CUST00457,89213170589536645776,2026-05-15 07:35:25,Activated,Pending,EMP101
CUST00458,89503051000102532581,2025-06-05 02:01:01,Pending,Rejected,EMP101
CUST00459,89317763310714683881,2025-09-02 01:23:31,Activated,Verified,EMP101
CUST00460,89448306217392230651,2026-04-10 08:09:14,Failed,Rejected,EMP103
CUST00461,89241170384868174791,2026-04-08 06:10:38,Activated,Pending,EMP108
CUST00462,89520319341358188017,2025-04-20 07:53:05,Activated,Verified,EMP106
CUST00463,89179440591498735552,2024-07-17 00:52:28,Activated,Verified,EMP101
CUST00464,89742532422320690686,2025-02-11 01:27:03,Failed,Rejected,EMP103
CUST00465,89509030186202841854,2024-10-04 17:29:24,Pending,Verified,EMP103
CUST00466,89887269927672649408,2025-09-06 16:18:21,Activated,Verified,EMP107
CUST00467,89563371441189565930,2026-02-08 08:18:33,Activated,Pending,EMP105
CUST00468,89338443896334814167,2025-12-03 23:50:13,Pending,Verified,EMP101
CUST00469,89078640977777471422,2025-05-11 22:13:16,Pending,Rejected,EMP107
CUST00470,89491198262308136594,2025-11-23 14:17:11,Activated,Verified,EMP106
CUST00471,89573954092705141716,2025-12-02 02:36:59,Activated,Rejected,EMP103
CUST00472,89490690700242459894,2026-06-09 18:19:33,Activated,Pending,EMP104
CUST00473,89631586285323319164,2025-12-07 13:56:40,Activated,Rejected,EMP105
CUST00474,89769829240654212028,2024-11-18 06:00:46,Activated,Rejected,EMP108
CUST00475,89380392442546629997,2024-08-04 04:48:26,Activated,Pending,EMP104
CUST00476,89622458604885778408,2025-09-28 08:13:00,Activated,Verified,EMP107
CUST00477,89110992959895679227,2025-04-09 12:41:52,Activated,Rejected,EMP104
CUST00478,89866005407576279611,2026-02-21 09:22:16,Activated,Verified,EMP103
CUST00479,89222207429257789827,2025-10-24 15:47:08,Activated,Rejected,EMP101
CUST00480,89074068174063855245,2025-05-19 09:29:34,Activated,Pending,EMP102
CUST00481,89411770591361856201,2026-06-21 08:24:50,Pending,Verified,EMP102
CUST00482,89451672626596163502,2026-03-06 15:34:05,Pending,Verified,EMP102
CUST00483,89142235480149609144,2025-03-30 04:37:22,Failed,Verified,EMP104
CUST00484,89805794113328348410,2024-08-09 07:27:20,Activated,Verified,EMP106
CUST00485,89848201856545342625,2026-04-18 16:02:12,Activated,Verified,EMP105
CUST00486,89346282446683121136,2025-02-09 22:26:32,Activated,Verified,EMP101
CUST00487,89277349105342132997,2025-03-03 07:21:34,Failed,Rejected,EMP103
CUST00488,89793468145931002298,2025-05-04 14:43:12,Pending,Verified,EMP103
CUST00489,89651813382244924424,2025-04-24 16:59:25,Failed,Verified,EMP108
CUST00490,89363756261213621178,2025-05-17 06:29:11,Failed,Verified,EMP106
CUST00491,89344772879522873637,2026-06-01 11:25:49,Activated,Verified,EMP103
CUST00492,89137688582225342364,2026-06-11 00:11:40,Activated,Verified,EMP105
CUST00493,89113235021351248599,2026-02-04 02:43:48,Pending,Rejected,EMP104
CUST00494,89367670869420680282,2024-07-11 15:27:10,Activated,Verified,EMP108
CUST00495,89530316539331216913,2024-11-03 07:49:43,Pending,Rejected,EMP102
CUST00496,89088845794706705006,2025-12-05 02:13:43,Activated,Verified,EMP101
CUST00497,89375209064136797540,2024-07-31 16:55:08,Activated,Verified,EMP108
CUST00498,89940967949593682434,2025-02-27 18:03:26,Activated,Verified,EMP102
CUST00499,89021309256663174438,2025-09-09 21:46:34,Activated,Rejected,EMP102
CUST00500,89303163959118996184,2025-06-30 00:30:55,Pending,Pending,EMP101
CUST00501,89793078300665335672,2024-12-07 01:42:27,Activated,Verified,EMP108
CUST00502,89839889240911160914,2025-07-12 22:13:17,Activated,Verified,EMP108
CUST00503,89996543175305776985,2024-12-09 05:26:19,Failed,Rejected,EMP106
CUST00504,89073590074012366649,2025-04-01 12:48:20,Pending,Rejected,EMP107
CUST00505,89820636617187894652,2026-03-16 08:22:00,Activated,Pending,EMP103
CUST00506,89678206175698786367,2025-11-29 13:24:43,Pending,Verified,EMP101
CUST00507,89413344537607755622,2025-04-21 17:49:24,Activated,Pending,EMP104
CUST00508,89527797588706449132,2026-06-09 11:59:13,Activated,Rejected,EMP101
CUST00509,89375587676017219821,2026-02-21 17:40:14,Pending,Verified,EMP108
CUST00510,89165768898833757611,2025-09-14 08:48:48,Failed,Pending,EMP107
CUST00511,89059781538255346169,2026-05-01 07:53:33,Activated,Pending,EMP103
CUST00512,89540252045794748163,2025-10-21 07:51:51,Pending,Rejected,EMP104
CUST00513,89296717845493944477,2024-12-16 13:38:07,Activated,Pending,EMP103
CUST00514,89354484423902879852,2026-02-10 20:56:47,Activated,Rejected,EMP108
CUST00515,89698294298971340335,2025-11-06 21:03:48,Activated,Rejected,EMP102
CUST00516,89984275571849620299,2026-04-29 13:25:06,Activated,Rejected,EMP103
CUST00517,89834696488513930272,2026-01-14 00:17:10,Failed,Verified,EMP107
CUST00518,89773054639998916190,2026-01-14 04:03:11,Pending,Pending,EMP104
CUST00519,89337974301043189120,2025-05-08 10:47:35,Activated,Verified,EMP106
CUST00520,89883759702635371775,2026-06-08 09:59:01,Activated,Pending,EMP102
CUST00521,89963772486507363614,2024-08-12 00:17:17,Activated,Verified,EMP104
CUST00522,89524082416995153533,2025-03-14 01:40:22,Activated,Rejected,EMP105
CUST00523,89413841774118428773,2025-05-24 19:34:05,Activated,Rejected,EMP105
CUST00524,89775320900719781471,2025-12-05 14:41:50,Pending,Verified,EMP104
CUST00525,89734902506273706854,2025-04-07 08:49:32,Activated,Verified,EMP106
CUST00526,89444553731332289412,2026-04-06 01:42:08,Activated,Rejected,EMP105
CUST00527,89354748847082177622,2025-04-09 15:54:03,Activated,Verified,EMP105
CUST00528,89811127710709571462,2026-06-10 20:17:20,Activated,Verified,EMP107
CUST00529,89879619208501026439,2026-02-12 06:10:32,Activated,Rejected,EMP106
CUST00530,89508707977485450170,2025-05-08 08:02:50,Activated,Verified,EMP101
CUST00531,89349468277654518307,2025-06-08 16:44:08,Activated,Verified,EMP102
CUST00532,89127994854462556356,2025-10-20 06:25:31,Failed,Verified,EMP103
CUST00533,89243052096733733886,2025-05-09 04:31:19,Activated,Verified,EMP104
CUST00534,89155691534444703373,2025-10-27 08:13:03,Activated,Rejected,EMP104
CUST00535,89225234813505682632,2024-11-29 10:48:32,Pending,Verified,EMP104
CUST00536,89067200078161109483,2024-09-09 17:45:14,Activated,Verified,EMP106
CUST00537,89295212215921465582,2025-09-02 06:22:31,Failed,Rejected,EMP103
CUST00538,89994703132823924098,2024-07-16 13:25:11,Failed,Rejected,EMP102
CUST00539,89316491344049634186,2024-09-27 21:45:35,Activated,Rejected,EMP106
CUST00540,89634452808574124768,2024-09-07 00:12:46,Activated,Verified,EMP103
CUST00541,89391590762946367727,2026-06-08 22:24:43,Failed,Verified,EMP106
CUST00542,89264986830850672090,2025-05-24 23:21:17,Pending,Verified,EMP104
CUST00543,89133743992483021087,2024-07-23 08:19:49,Failed,Verified,EMP101
CUST00544,89485596633387469919,2026-02-11 20:00:08,Pending,Pending,EMP105
CUST00545,89158425614293831159,2025-04-28 06:06:36,Pending,Pending,EMP106
CUST00546,89015980728547894109,2024-08-09 15:50:06,Activated,Rejected,EMP104
CUST00547,89971306667981267599,2025-05-18 23:47:16,Activated,Pending,EMP108
CUST00548,89716087768654866299,2026-04-16 00:22:24,Pending,Verified,EMP105
CUST00549,89826924393594109083,2026-05-02 10:44:50,Failed,Verified,EMP104
CUST00550,89557993968330933532,2025-12-27 19:03:24,Activated,Rejected,EMP101
CUST00551,89917533738993082764,2024-10-31 18:33:35,Failed,Verified,EMP103
CUST00552,89781575920985202790,2025-02-28 11:42:50,Activated,Rejected,EMP107
CUST00553,89961251031670861890,2024-10-11 21:06:01,Activated,Pending,EMP102
CUST00554,89198588661545505955,2025-06-26 09:56:07,Pending,Verified,EMP105
CUST00555,89657849699793687287,2025-08-01 12:48:54,Activated,Pending,EMP105
CUST00556,89430718940567647719,2025-05-24 07:02:58,Pending,Verified,EMP105
CUST00557,89133594675625528752,2025-03-24 02:52:53,Activated,Rejected,EMP104
CUST00558,89732643534713791511,2025-12-03 04:51:28,Activated,Pending,EMP108
CUST00559,89353147042499317800,2025-08-12 00:26:13,Pending,Rejected,EMP107
CUST00560,89815910668448117917,2024-12-06 17:37:22,Activated,Verified,EMP101
CUST00561,89927596024503895207,2026-02-13 18:03:45,Activated,Verified,EMP105
CUST00562,89433570518915792319,2025-05-26 05:52:12,Failed,Verified,EMP101
CUST00563,89290705810064185903,2025-11-20 02:44:35,Failed,Verified,EMP104
CUST00564,89237863014211773488,2025-05-20 21:45:17,Failed,Verified,EMP101
CUST00565,89098071524105047441,2025-04-26 14:01:54,Failed,Rejected,EMP107
CUST00566,89509206860752776200,2025-07-22 00:22:11,Activated,Rejected,EMP106
CUST00567,89668027464491876275,2025-05-21 20:52:54,Activated,Rejected,EMP101
CUST00568,89838446376688639112,2025-06-08 04:10:52,Activated,Rejected,EMP108
CUST00569,89477520474703242644,2024-07-14 07:07:04,Activated,Verified,EMP103
CUST00570,89964768362641412467,2025-09-25 09:46:23,Activated,Verified,EMP104
CUST00571,89589389902540437894,2024-08-01 13:45:07,Activated,Verified,EMP105
CUST00572,89604978362674553631,2026-01-06 05:18:41,Activated,Verified,EMP103
CUST00573,89580552611433972552,2026-05-23 23:29:48,Pending,Verified,EMP107
CUST00574,89697258273400955150,2026-02-08 17:31:56,Pending,Pending,EMP101
CUST00575,89820813805465422695,2025-03-18 04:37:03,Activated,Verified,EMP105
CUST00576,89575964950185387376,2025-12-27 20:02:24,Pending,Pending,EMP105
CUST00577,89758735279409709083,2025-02-26 17:35:15,Failed,Verified,EMP103
CUST00578,89543453972779958833,2025-04-09 01:32:15,Failed,Verified,EMP106
CUST00579,89194697814637073150,2024-08-12 10:10:18,Activated,Verified,EMP104
CUST00580,89209089242777811737,2026-02-03 14:46:19,Activated,Verified,EMP107
CUST00581,89839180804619905053,2025-10-07 17:30:30,Activated,Pending,EMP106
CUST00582,89277421522995721601,2024-07-27 20:35:17,Failed,Pending,EMP105
CUST00583,89181354823630196425,2025-08-22 03:22:31,Activated,Pending,EMP107
CUST00584,89775637540682463454,2026-01-02 09:35:28,Activated,Rejected,EMP101
CUST00585,89146829886585334412,2025-03-18 05:01:46,Activated,Verified,EMP107
CUST00586,89911993708640259770,2024-09-16 16:22:19,Failed,Rejected,EMP106
CUST00587,89859859418145273182,2026-02-17 02:32:10,Activated,Rejected,EMP107
CUST00588,89345421164468162633,2025-10-20 20:11:48,Activated,Pending,EMP108
CUST00589,89578525312401117148,2025-07-11 14:01:45,Activated,Rejected,EMP105
CUST00590,89276189377598864223,2024-11-03 17:03:35,Activated,Pending,EMP107
CUST00591,89993675697316379140,2025-10-08 06:23:47,Failed,Pending,EMP104
CUST00592,89841046795563135191,2025-03-13 07:38:54,Failed,Rejected,EMP104
CUST00593,89642072406497647731,2025-05-19 06:38:46,Activated,Rejected,EMP104
CUST00594,89251811998897689918,2025-07-17 14:08:07,Activated,Verified,EMP107
