customer_id,connection_number,broadband_plan,connection_type,speed_mbps,installation_date,status
CUST04962,BB00001471,Fiber 2499,Fiber,1000,2023-03-20,Active
CUST04719,BB00001472,Fiber 799,Fiber,150,2024-09-25,Inactive
CUST03904,BB00001473,Fiber 699,Fiber,100,2022-05-29,Suspended
CUST01427,BB00001474,Fiber 699,Fiber,100,2023-05-07,Suspended
CUST02498,BB00001475,Fiber 1999,Fiber,500,2022-10-25,Suspended
CUST00437,BB00001476,Fiber 2499,Fiber,1000,2021-07-28,Suspended
CUST02471,BB00001477,Fiber 499,Fiber,40,2022-06-21,Suspended
CUST00913,BB00001478,Fiber 999,Fiber,200,2021-09-02,Inactive
CUST04223,BB00001479,Fiber 799,Fiber,150,2024-01-10,Inactive
CUST04353,BB00001480,Fiber 799,Fiber,150,2021-10-27,Active
CUST04513,BB00001481,Fiber 1999,Fiber,500,2024-11-18,Inactive
CUST04444,BB00001482,Fiber 1499,Fiber,300,2022-11-27,Active
CUST02288,BB00001483,Fiber 799,Fiber,150,2022-04-27,Suspended
CUST04598,BB00001484,Fiber 699,Fiber,100,2022-12-31,Active
CUST01239,BB00001485,Fiber 1999,Fiber,500,2023-07-13,Active
CUST00904,BB00001486,Fiber 499,Fiber,40,2024-08-19,Suspended
CUST03621,BB00001487,Fiber 799,Fiber,150,2024-11-26,Inactive
CUST03232,BB00001488,Fiber 699,Fiber,100,2023-01-11,Suspended
CUST02860,BB00001489,Fiber 1999,Fiber,500,2025-05-09,Suspended
CUST00508,BB00001490,Fiber 699,Fiber,100,2022-03-25,Active
CUST03222,BB00001491,Fiber 2499,Fiber,1000,2024-07-26,Active
CUST00184,BB00001492,Fiber 2499,Fiber,1000,2026-04-18,Inactive
CUST01565,BB00001493,Fiber 799,Fiber,150,2023-01-19,Suspended
CUST02705,BB00001494,Fiber 1499,Fiber,300,2021-10-01,Inactive
CUST00322,BB00001495,Fiber 2499,Fiber,1000,2026-04-12,Active
CUST03564,BB00001496,Fiber 1999,Fiber,500,2025-11-02,Active
CUST01539,BB00001497,Fiber 1499,Fiber,300,2025-01-29,Active
CUST01838,BB00001498,Fiber 999,Fiber,200,2023-04-26,Active
CUST02381,BB00001499,Fiber 1499,Fiber,300,2021-10-11,Active
CUST01913,BB00001500,Fiber 1999,Fiber,500,2025-03-05,Suspended
CUST01841,BB00001501,Fiber 1499,Fiber,300,2021-11-11,Inactive
CUST02116,BB00001502,Fiber 999,Fiber,200,2024-12-11,Active
CUST04438,BB00001503,Fiber 699,Fiber,100,2025-11-22,Suspended
CUST01147,BB00001504,Fiber 799,Fiber,150,2023-08-21,Active
CUST02487,BB00001505,Fiber 499,Fiber,40,2024-06-11,Suspended
CUST00045,BB00001506,Fiber 1499,Fiber,300,2024-10-02,Suspended
CUST02155,BB00001507,Fiber 1999,Fiber,500,2024-05-17,Inactive
CUST01527,BB00001508,Fiber 1999,Fiber,500,2022-10-18,Suspended
CUST04856,BB00001509,Fiber 1999,Fiber,500,2025-04-26,Suspended
CUST01379,BB00001510,Fiber 1999,Fiber,500,2021-07-20,Inactive
CUST01766,BB00001511,Fiber 799,Fiber,150,2024-06-27,Inactive
CUST03013,BB00001512,Fiber 1499,Fiber,300,2024-11-14,Inactive
CUST00414,BB00001513,Fiber 1499,Fiber,300,2022-04-21,Inactive
CUST04285,BB00001514,Fiber 2499,Fiber,1000,2025-08-01,Inactive
CUST01408,BB00001515,Fiber 799,Fiber,150,2025-05-24,Inactive
CUST01659,BB00001516,Fiber 2499,Fiber,1000,2026-05-17,Active
CUST00802,BB00001517,Fiber 999,Fiber,200,2024-11-05,Active
CUST01289,BB00001518,Fiber 799,Fiber,150,2022-06-03,Active
CUST02183,BB00001519,Fiber 1999,Fiber,500,2024-11-19,Active
CUST02589,BB00001520,Fiber 799,Fiber,150,2024-04-14,Inactive
CUST02616,BB00001521,Fiber 999,Fiber,200,2021-10-18,Suspended
CUST02319,BB00001522,Fiber 799,Fiber,150,2025-06-26,Inactive
CUST00257,BB00001523,Fiber 999,Fiber,200,2023-05-13,Active
CUST04542,BB00001524,Fiber 699,Fiber,100,2023-06-01,Active
CUST01730,BB00001525,Fiber 1999,Fiber,500,2024-08-31,Active
CUST01152,BB00001526,Fiber 999,Fiber,200,2025-01-28,Suspended
CUST04145,BB00001527,Fiber 999,Fiber,200,2023-02-13,Active
CUST00648,BB00001528,Fiber 699,Fiber,100,2025-03-24,Active
CUST02909,BB00001529,Fiber 2499,Fiber,1000,2023-03-27,Inactive
CUST01703,BB00001530,Fiber 1999,Fiber,500,2025-01-31,Suspended
CUST01882,BB00001531,Fiber 999,Fiber,200,2022-03-14,Inactive
CUST03769,BB00001532,Fiber 699,Fiber,100,2022-07-28,Inactive
CUST01316,BB00001533,Fiber 699,Fiber,100,2024-05-14,Suspended
CUST02270,BB00001534,Fiber 2499,Fiber,1000,2022-05-18,Inactive
CUST01967,BB00001535,Fiber 1999,Fiber,500,2024-04-18,Inactive
CUST02466,BB00001536,Fiber 1499,Fiber,300,2022-05-07,Inactive
CUST03856,BB00001537,Fiber 999,Fiber,200,2024-02-07,Active
CUST01351,BB00001538,Fiber 799,Fiber,150,2024-12-20,Inactive
CUST03297,BB00001539,Fiber 699,Fiber,100,2023-02-22,Inactive
CUST00113,BB00001540,Fiber 799,Fiber,150,2022-02-14,Inactive
CUST03134,BB00001541,Fiber 2499,Fiber,1000,2022-10-10,Suspended
CUST00264,BB00001542,Fiber 999,Fiber,200,2022-09-18,Active
CUST01394,BB00001543,Fiber 2499,Fiber,1000,2025-07-29,Suspended
CUST01879,BB00001544,Fiber 2499,Fiber,1000,2022-09-16,Active
CUST01187,BB00001545,Fiber 799,Fiber,150,2021-08-12,Inactive
CUST03072,BB00001546,Fiber 499,Fiber,40,2021-08-24,Active
CUST00057,BB00001547,Fiber 2499,Fiber,1000,2021-11-24,Inactive
CUST01310,BB00001548,Fiber 1499,Fiber,300,2024-01-07,Suspended
CUST00696,BB00001549,Fiber 1499,Fiber,300,2023-11-18,Inactive
CUST02953,BB00001550,Fiber 2499,Fiber,1000,2023-08-08,Active
CUST01727,BB00001551,Fiber 799,Fiber,150,2022-07-14,Inactive
CUST02092,BB00001552,Fiber 2499,Fiber,1000,2021-09-26,Suspended
CUST03870,BB00001553,Fiber 699,Fiber,100,2022-09-17,Active
CUST00320,BB00001554,Fiber 2499,Fiber,1000,2024-02-28,Active
CUST04321,BB00001555,Fiber 699,Fiber,100,2022-01-01,Active
CUST00683,BB00001556,Fiber 799,Fiber,150,2026-05-05,Active
CUST03842,BB00001557,Fiber 1499,Fiber,300,2023-11-14,Inactive
CUST03214,BB00001558,Fiber 999,Fiber,200,2021-08-04,Active
CUST02003,BB00001559,Fiber 999,Fiber,200,2022-05-11,Inactive
CUST04783,BB00001560,Fiber 699,Fiber,100,2022-08-10,Suspended
CUST04151,BB00001561,Fiber 999,Fiber,200,2026-04-20,Active
CUST00287,BB00001562,Fiber 999,Fiber,200,2021-08-20,Inactive
CUST01889,BB00001563,Fiber 1999,Fiber,500,2024-09-15,Suspended
CUST02338,BB00001564,Fiber 2499,Fiber,1000,2021-07-14,Suspended
CUST02521,BB00001565,Fiber 999,Fiber,200,2025-12-05,Inactive
CUST02278,BB00001566,Fiber 499,Fiber,40,2024-12-19,Active
CUST02128,BB00001567,Fiber 1999,Fiber,500,2026-04-27,Active
CUST03500,BB00001568,Fiber 1499,Fiber,300,2025-03-21,Inactive
CUST04212,BB00001569,Fiber 799,Fiber,150,2023-10-20,Inactive
CUST02084,BB00001570,Fiber 799,Fiber,150,2024-03-19,Suspended
CUST00737,BB00001571,Fiber 1499,Fiber,300,2023-07-01,Inactive
CUST04802,BB00001572,Fiber 2499,Fiber,1000,2025-02-03,Active
CUST00337,BB00001573,Fiber 699,Fiber,100,2024-02-16,Suspended
CUST02597,BB00001574,Fiber 799,Fiber,150,2023-04-13,Suspended
CUST02772,BB00001575,Fiber 1999,Fiber,500,2024-09-06,Active
CUST03705,BB00001576,Fiber 1999,Fiber,500,2025-12-07,Suspended
CUST04405,BB00001577,Fiber 499,Fiber,40,2022-03-16,Inactive
CUST01072,BB00001578,Fiber 699,Fiber,100,2024-08-22,Inactive
CUST02291,BB00001579,Fiber 999,Fiber,200,2023-07-30,Active
CUST01673,BB00001580,Fiber 799,Fiber,150,2022-08-06,Inactive
CUST04084,BB00001581,Fiber 1999,Fiber,500,2024-03-19,Active
CUST04251,BB00001582,Fiber 499,Fiber,40,2025-02-02,Suspended
CUST04114,BB00001583,Fiber 1999,Fiber,500,2022-11-23,Suspended
CUST04409,BB00001584,Fiber 1999,Fiber,500,2024-08-31,Active
CUST03367,BB00001585,Fiber 999,Fiber,200,2026-06-09,Suspended
CUST01489,BB00001586,Fiber 699,Fiber,100,2023-02-16,Active
CUST00499,BB00001587,Fiber 799,Fiber,150,2021-07-16,Inactive
CUST04383,BB00001588,Fiber 2499,Fiber,1000,2025-05-16,Inactive
CUST03480,BB00001589,Fiber 1499,Fiber,300,2026-04-17,Suspended
CUST02582,BB00001590,Fiber 699,Fiber,100,2024-06-22,Active
CUST03124,BB00001591,Fiber 2499,Fiber,1000,2023-12-07,Suspended
CUST02922,BB00001592,Fiber 999,Fiber,200,2023-09-20,Active
CUST04378,BB00001593,Fiber 999,Fiber,200,2022-03-22,Inactive
CUST02645,BB00001594,Fiber 999,Fiber,200,2022-08-15,Active
CUST04287,BB00001595,Fiber 999,Fiber,200,2024-09-15,Active
CUST04041,BB00001596,Fiber 999,Fiber,200,2022-02-17,Inactive
CUST02035,BB00001597,Fiber 2499,Fiber,1000,2022-05-28,Active
CUST01023,BB00001598,Fiber 799,Fiber,150,2025-04-20,Active
CUST02283,BB00001599,Fiber 1999,Fiber,500,2024-07-07,Active
CUST04887,BB00001600,Fiber 999,Fiber,200,2023-08-17,Suspended
CUST04220,BB00001601,Fiber 1999,Fiber,500,2025-10-03,Suspended
CUST03064,BB00001602,Fiber 799,Fiber,150,2022-10-25,Suspended
CUST04366,BB00001603,Fiber 1999,Fiber,500,2021-08-23,Suspended
CUST00666,BB00001604,Fiber 499,Fiber,40,2025-06-29,Inactive
CUST03933,BB00001605,Fiber 499,Fiber,40,2023-11-22,Inactive
CUST02639,BB00001606,Fiber 799,Fiber,150,2022-03-27,Inactive
CUST03177,BB00001607,Fiber 799,Fiber,150,2022-07-25,Suspended
CUST04266,BB00001608,Fiber 699,Fiber,100,2025-12-05,Suspended
CUST03122,BB00001609,Fiber 799,Fiber,150,2023-10-18,Active
CUST01018,BB00001610,Fiber 1499,Fiber,300,2022-07-08,Active
CUST00558,BB00001611,Fiber 699,Fiber,100,2024-01-29,Suspended
CUST02400,BB00001612,Fiber 2499,Fiber,1000,2024-03-03,Suspended
CUST01208,BB00001613,Fiber 699,Fiber,100,2022-05-05,Inactive
CUST02006,BB00001614,Fiber 1999,Fiber,500,2026-03-02,Inactive
CUST02657,BB00001615,Fiber 2499,Fiber,1000,2021-07-20,Active
CUST02136,BB00001616,Fiber 1499,Fiber,300,2023-10-10,Suspended
CUST01511,BB00001617,Fiber 499,Fiber,40,2024-11-27,Suspended
CUST01737,BB00001618,Fiber 2499,Fiber,1000,2026-04-07,Active
CUST00246,BB00001619,Fiber 1999,Fiber,500,2022-08-03,Suspended
CUST01164,BB00001620,Fiber 999,Fiber,200,2025-01-11,Active
CUST03363,BB00001621,Fiber 699,Fiber,100,2022-12-04,Active
CUST00267,BB00001622,Fiber 499,Fiber,40,2025-01-05,Active
CUST02367,BB00001623,Fiber 999,Fiber,200,2021-12-20,Suspended
CUST01115,BB00001624,Fiber 999,Fiber,200,2022-05-12,Active
CUST00064,BB00001625,Fiber 1499,Fiber,300,2023-11-28,Suspended
CUST02593,BB00001626,Fiber 1999,Fiber,500,2025-04-19,Inactive
CUST02789,BB00001627,Fiber 2499,Fiber,1000,2024-07-04,Active
CUST02758,BB00001628,Fiber 2499,Fiber,1000,2026-01-26,Inactive
CUST03012,BB00001629,Fiber 799,Fiber,150,2025-05-02,Inactive
CUST03077,BB00001630,Fiber 1999,Fiber,500,2023-04-11,Inactive
CUST02999,BB00001631,Fiber 999,Fiber,200,2025-09-10,Active
CUST02816,BB00001632,Fiber 1499,Fiber,300,2026-01-15,Active
CUST02260,BB00001633,Fiber 699,Fiber,100,2022-04-04,Active
CUST04959,BB00001634,Fiber 1499,Fiber,300,2025-06-28,Inactive
CUST03205,BB00001635,Fiber 699,Fiber,100,2026-01-14,Suspended
CUST01238,BB00001636,Fiber 999,Fiber,200,2024-10-26,Suspended
CUST00104,BB00001637,Fiber 699,Fiber,100,2022-07-31,Suspended
CUST02644,BB00001638,Fiber 2499,Fiber,1000,2022-12-27,Suspended
CUST00273,BB00001639,Fiber 1499,Fiber,300,2024-01-24,Active
CUST00509,BB00001640,Fiber 699,Fiber,100,2025-04-02,Inactive
CUST02227,BB00001641,Fiber 999,Fiber,200,2023-03-09,Suspended
CUST04934,BB00001642,Fiber 499,Fiber,40,2025-10-14,Active
CUST02442,BB00001643,Fiber 699,Fiber,100,2023-08-19,Active
CUST00866,BB00001644,Fiber 2499,Fiber,1000,2026-01-13,Active
CUST03327,BB00001645,Fiber 2499,Fiber,1000,2021-10-02,Active
CUST00909,BB00001646,Fiber 999,Fiber,200,2025-09-10,Suspended
CUST02115,BB00001647,Fiber 1999,Fiber,500,2023-02-12,Suspended
CUST03897,BB00001648,Fiber 499,Fiber,40,2022-05-30,Suspended
CUST01628,BB00001649,Fiber 999,Fiber,200,2023-12-19,Active
CUST02874,BB00001650,Fiber 799,Fiber,150,2025-09-02,Inactive
CUST01523,BB00001651,Fiber 999,Fiber,200,2026-05-04,Suspended
CUST00836,BB00001652,Fiber 1499,Fiber,300,2025-06-20,Suspended
CUST00359,BB00001653,Fiber 999,Fiber,200,2025-04-29,Suspended
CUST00139,BB00001654,Fiber 1499,Fiber,300,2025-10-17,Suspended
CUST00300,BB00001655,Fiber 1499,Fiber,300,2023-04-11,Active
CUST01557,BB00001656,Fiber 999,Fiber,200,2024-12-28,Inactive
CUST01004,BB00001657,Fiber 499,Fiber,40,2022-04-14,Suspended
CUST00383,BB00001658,Fiber 1499,Fiber,300,2024-07-03,Inactive
CUST00942,BB00001659,Fiber 2499,Fiber,1000,2025-09-17,Active
CUST04447,BB00001660,Fiber 799,Fiber,150,2023-10-24,Suspended
CUST04855,BB00001661,Fiber 699,Fiber,100,2025-10-15,Suspended
CUST00762,BB00001662,Fiber 799,Fiber,150,2026-03-06,Inactive
CUST01706,BB00001663,Fiber 699,Fiber,100,2025-02-19,Active
CUST01874,BB00001664,Fiber 1499,Fiber,300,2024-09-01,Inactive
CUST02551,BB00001665,Fiber 1499,Fiber,300,2023-10-23,Inactive
CUST02087,BB00001666,Fiber 2499,Fiber,1000,2023-11-09,Inactive
CUST02198,BB00001667,Fiber 2499,Fiber,1000,2025-11-12,Suspended
CUST00899,BB00001668,Fiber 2499,Fiber,1000,2024-02-25,Suspended
CUST04000,BB00001669,Fiber 499,Fiber,40,2025-08-12,Inactive
CUST03616,BB00001670,Fiber 699,Fiber,100,2025-04-12,Active
CUST01403,BB00001671,Fiber 1999,Fiber,500,2024-01-31,Suspended
CUST03874,BB00001672,Fiber 1999,Fiber,500,2024-03-29,Suspended
CUST03786,BB00001673,Fiber 799,Fiber,150,2026-06-07,Active
CUST04387,BB00001674,Fiber 1499,Fiber,300,2022-05-29,Suspended
CUST02956,BB00001675,Fiber 799,Fiber,150,2024-04-03,Inactive
CUST01513,BB00001676,Fiber 799,Fiber,150,2026-06-06,Suspended
CUST01189,BB00001677,Fiber 2499,Fiber,1000,2024-04-05,Inactive
CUST02990,BB00001678,Fiber 499,Fiber,40,2024-08-18,Active
CUST02081,BB00001679,Fiber 1999,Fiber,500,2026-04-01,Inactive
CUST04984,BB00001680,Fiber 699,Fiber,100,2022-05-08,Inactive
CUST03438,BB00001681,Fiber 499,Fiber,40,2026-02-07,Active
CUST00109,BB00001682,Fiber 499,Fiber,40,2023-04-27,Suspended
CUST04699,BB00001683,Fiber 2499,Fiber,1000,2026-01-02,Active
CUST02828,BB00001684,Fiber 499,Fiber,40,2025-07-11,Active
CUST04748,BB00001685,Fiber 999,Fiber,200,2022-03-05,Suspended
CUST00059,BB00001686,Fiber 1499,Fiber,300,2025-11-02,Active
CUST00077,BB00001687,Fiber 799,Fiber,150,2023-04-26,Active
CUST00797,BB00001688,Fiber 799,Fiber,150,2021-11-18,Suspended
CUST00369,BB00001689,Fiber 2499,Fiber,1000,2022-08-22,Suspended
CUST04906,BB00001690,Fiber 999,Fiber,200,2026-06-07,Inactive
CUST00786,BB00001691,Fiber 499,Fiber,40,2023-04-08,Suspended
CUST02089,BB00001692,Fiber 799,Fiber,150,2022-05-21,Inactive
CUST02315,BB00001693,Fiber 2499,Fiber,1000,2022-09-03,Active
CUST03385,BB00001694,Fiber 1999,Fiber,500,2025-11-06,Suspended
CUST03606,BB00001695,Fiber 999,Fiber,200,2024-02-23,Suspended
CUST04112,BB00001696,Fiber 699,Fiber,100,2025-08-05,Active
CUST01903,BB00001697,Fiber 699,Fiber,100,2023-10-09,Inactive
CUST01704,BB00001698,Fiber 499,Fiber,40,2025-02-18,Inactive
CUST00122,BB00001699,Fiber 499,Fiber,40,2023-10-01,Suspended
CUST01845,BB00001700,Fiber 1499,Fiber,300,2025-10-22,Suspended
CUST02370,BB00001701,Fiber 799,Fiber,150,2024-02-09,Suspended
CUST03729,BB00001702,Fiber 2499,Fiber,1000,2025-01-11,Inactive
CUST00911,BB00001703,Fiber 699,Fiber,100,2025-03-31,Inactive
CUST00125,BB00001704,Fiber 2499,Fiber,1000,2023-07-20,Active
CUST02573,BB00001705,Fiber 1999,Fiber,500,2023-03-06,Inactive
CUST01587,BB00001706,Fiber 2499,Fiber,1000,2022-01-08,Suspended
CUST01258,BB00001707,Fiber 1999,Fiber,500,2022-09-07,Suspended
CUST03442,BB00001708,Fiber 699,Fiber,100,2026-03-23,Suspended
CUST03481,BB00001709,Fiber 799,Fiber,150,2026-01-29,Inactive
CUST04109,BB00001710,Fiber 1999,Fiber,500,2022-12-01,Active
CUST01179,BB00001711,Fiber 499,Fiber,40,2025-10-31,Active
CUST03464,BB00001712,Fiber 799,Fiber,150,2026-04-20,Active
CUST03470,BB00001713,Fiber 1999,Fiber,500,2024-12-01,Suspended
CUST03468,BB00001714,Fiber 499,Fiber,40,2022-09-24,Inactive
CUST02104,BB00001715,Fiber 2499,Fiber,1000,2023-04-26,Active
CUST00443,BB00001716,Fiber 799,Fiber,150,2024-03-27,Inactive
CUST02228,BB00001717,Fiber 1499,Fiber,300,2025-11-11,Inactive
CUST04417,BB00001718,Fiber 2499,Fiber,1000,2023-01-07,Active
CUST00926,BB00001719,Fiber 499,Fiber,40,2021-11-17,Inactive
CUST04021,BB00001720,Fiber 999,Fiber,200,2025-09-20,Active
CUST02146,BB00001721,Fiber 1499,Fiber,300,2026-01-09,Active
CUST04771,BB00001722,Fiber 1499,Fiber,300,2023-09-23,Inactive
CUST01412,BB00001723,Fiber 799,Fiber,150,2022-01-17,Suspended
CUST03467,BB00001724,Fiber 1999,Fiber,500,2022-08-22,Inactive
CUST02073,BB00001725,Fiber 499,Fiber,40,2024-03-23,Inactive
CUST01510,BB00001726,Fiber 1999,Fiber,500,2024-12-02,Inactive
CUST01228,BB00001727,Fiber 1499,Fiber,300,2023-03-07,Inactive
CUST04073,BB00001728,Fiber 499,Fiber,40,2025-06-05,Suspended
CUST02586,BB00001729,Fiber 2499,Fiber,1000,2024-03-01,Inactive
CUST04451,BB00001730,Fiber 799,Fiber,150,2023-08-14,Suspended
CUST02952,BB00001731,Fiber 2499,Fiber,1000,2021-07-11,Inactive
CUST03886,BB00001732,Fiber 699,Fiber,100,2024-03-01,Suspended
CUST00325,BB00001733,Fiber 2499,Fiber,1000,2024-06-26,Active
CUST03978,BB00001734,Fiber 499,Fiber,40,2024-06-10,Suspended
CUST03577,BB00001735,Fiber 2499,Fiber,1000,2026-02-22,Suspended
CUST02212,BB00001736,Fiber 699,Fiber,100,2025-06-11,Suspended
CUST03299,BB00001737,Fiber 2499,Fiber,1000,2024-11-12,Active
CUST03036,BB00001738,Fiber 2499,Fiber,1000,2021-11-04,Inactive
CUST01499,BB00001739,Fiber 799,Fiber,150,2024-07-16,Suspended
CUST01503,BB00001740,Fiber 2499,Fiber,1000,2025-03-15,Suspended
CUST01007,BB00001741,Fiber 799,Fiber,150,2023-10-19,Suspended
CUST04180,BB00001742,Fiber 1499,Fiber,300,2024-08-11,Inactive
CUST03014,BB00001743,Fiber 999,Fiber,200,2022-01-09,Inactive
CUST03517,BB00001744,Fiber 799,Fiber,150,2025-02-07,Active
CUST01468,BB00001745,Fiber 699,Fiber,100,2022-10-21,Inactive
CUST01226,BB00001746,Fiber 499,Fiber,40,2022-11-17,Inactive
CUST03168,BB00001747,Fiber 499,Fiber,40,2021-06-30,Inactive
CUST02268,BB00001748,Fiber 1999,Fiber,500,2024-12-27,Inactive
CUST03809,BB00001749,Fiber 799,Fiber,150,2024-03-04,Inactive
CUST01217,BB00001750,Fiber 1999,Fiber,500,2025-09-29,Inactive
CUST03977,BB00001751,Fiber 699,Fiber,100,2021-08-05,Active
CUST04585,BB00001752,Fiber 799,Fiber,150,2026-05-06,Active
CUST00421,BB00001753,Fiber 2499,Fiber,1000,2025-12-07,Inactive
CUST03423,BB00001754,Fiber 2499,Fiber,1000,2023-01-20,Active
CUST00007,BB00001755,Fiber 699,Fiber,100,2022-04-14,Inactive
CUST00933,BB00001756,Fiber 699,Fiber,100,2024-06-12,Suspended
CUST01692,BB00001757,Fiber 799,Fiber,150,2023-08-08,Active
CUST00440,BB00001758,Fiber 799,Fiber,150,2022-09-06,Active
CUST01314,BB00001759,Fiber 799,Fiber,150,2025-12-09,Inactive
CUST00679,BB00001760,Fiber 499,Fiber,40,2024-12-03,Suspended
CUST01944,BB00001761,Fiber 1999,Fiber,500,2022-10-20,Suspended
CUST04611,BB00001762,Fiber 699,Fiber,100,2025-07-10,Suspended
CUST03304,BB00001763,Fiber 2499,Fiber,1000,2023-01-02,Suspended
CUST02269,BB00001764,Fiber 1999,Fiber,500,2023-08-29,Inactive
CUST04634,BB00001765,Fiber 1499,Fiber,300,2022-04-12,Inactive
CUST04081,BB00001766,Fiber 1499,Fiber,300,2024-05-18,Suspended
CUST02519,BB00001767,Fiber 2499,Fiber,1000,2022-12-21,Active
CUST02440,BB00001768,Fiber 1999,Fiber,500,2021-10-10,Inactive
CUST04038,BB00001769,Fiber 999,Fiber,200,2023-10-14,Active
CUST01894,BB00001770,Fiber 699,Fiber,100,2024-09-19,Inactive
CUST04245,BB00001771,Fiber 499,Fiber,40,2021-12-21,Active
CUST04830,BB00001772,Fiber 1999,Fiber,500,2022-12-20,Inactive
CUST02641,BB00001773,Fiber 499,Fiber,40,2023-02-15,Suspended
CUST00195,BB00001774,Fiber 999,Fiber,200,2024-07-31,Active
CUST01475,BB00001775,Fiber 799,Fiber,150,2022-07-15,Suspended
CUST04617,BB00001776,Fiber 799,Fiber,150,2026-01-22,Suspended
CUST01212,BB00001777,Fiber 699,Fiber,100,2023-01-30,Suspended
CUST02439,BB00001778,Fiber 799,Fiber,150,2024-08-22,Inactive
CUST01658,BB00001779,Fiber 499,Fiber,40,2024-11-22,Suspended
CUST02701,BB00001780,Fiber 499,Fiber,40,2023-08-26,Inactive
CUST03083,BB00001781,Fiber 2499,Fiber,1000,2021-07-10,Suspended
CUST02706,BB00001782,Fiber 799,Fiber,150,2025-04-22,Inactive
CUST04227,BB00001783,Fiber 699,Fiber,100,2025-08-03,Active
CUST02843,BB00001784,Fiber 1999,Fiber,500,2023-06-07,Inactive
CUST02303,BB00001785,Fiber 699,Fiber,100,2022-05-19,Suspended
CUST01131,BB00001786,Fiber 1999,Fiber,500,2021-11-26,Suspended
CUST01462,BB00001787,Fiber 1999,Fiber,500,2023-03-08,Inactive
CUST00277,BB00001788,Fiber 1999,Fiber,500,2023-10-15,Suspended
CUST02223,BB00001789,Fiber 499,Fiber,40,2024-10-14,Suspended
CUST02332,BB00001790,Fiber 799,Fiber,150,2023-03-02,Active
CUST04323,BB00001791,Fiber 999,Fiber,200,2024-01-15,Inactive
CUST01303,BB00001792,Fiber 1499,Fiber,300,2022-01-12,Suspended
CUST02518,BB00001793,Fiber 499,Fiber,40,2023-06-07,Suspended
CUST00223,BB00001794,Fiber 2499,Fiber,1000,2024-10-14,Active
CUST02037,BB00001795,Fiber 2499,Fiber,1000,2023-01-18,Active
CUST01925,BB00001796,Fiber 2499,Fiber,1000,2024-09-14,Suspended
CUST00574,BB00001797,Fiber 1999,Fiber,500,2022-07-01,Suspended
CUST01237,BB00001798,Fiber 1999,Fiber,500,2025-02-13,Active
CUST03545,BB00001799,Fiber 1999,Fiber,500,2025-03-01,Active
CUST02134,BB00001800,Fiber 1499,Fiber,300,2022-08-01,Inactive
CUST01335,BB00001801,Fiber 2499,Fiber,1000,2024-06-23,Inactive
CUST02458,BB00001802,Fiber 499,Fiber,40,2024-05-03,Suspended
CUST00419,BB00001803,Fiber 1999,Fiber,500,2024-07-04,Suspended
CUST04915,BB00001804,Fiber 1999,Fiber,500,2023-01-18,Inactive
CUST01105,BB00001805,Fiber 1499,Fiber,300,2023-12-30,Inactive
CUST00258,BB00001806,Fiber 2499,Fiber,1000,2024-03-13,Inactive
CUST00296,BB00001807,Fiber 799,Fiber,150,2021-09-03,Active
CUST02362,BB00001808,Fiber 1999,Fiber,500,2022-10-31,Inactive
CUST00387,BB00001809,Fiber 999,Fiber,200,2024-04-13,Inactive
CUST03309,BB00001810,Fiber 799,Fiber,150,2022-11-04,Suspended
CUST04014,BB00001811,Fiber 1999,Fiber,500,2026-06-24,Active
CUST02232,BB00001812,Fiber 1499,Fiber,300,2023-05-16,Suspended
CUST02555,BB00001813,Fiber 1499,Fiber,300,2026-04-07,Suspended
CUST04336,BB00001814,Fiber 1499,Fiber,300,2023-12-11,Suspended
CUST03516,BB00001815,Fiber 1999,Fiber,500,2026-01-10,Active
CUST01840,BB00001816,Fiber 499,Fiber,40,2024-08-06,Inactive
CUST04385,BB00001817,Fiber 799,Fiber,150,2021-11-10,Inactive
CUST01564,BB00001818,Fiber 2499,Fiber,1000,2025-04-12,Inactive
CUST02016,BB00001819,Fiber 1499,Fiber,300,2022-04-27,Inactive
CUST01401,BB00001820,Fiber 1499,Fiber,300,2023-11-12,Active
CUST00713,BB00001821,Fiber 699,Fiber,100,2024-09-01,Suspended
CUST02421,BB00001822,Fiber 1499,Fiber,300,2025-09-30,Inactive
CUST02620,BB00001823,Fiber 699,Fiber,100,2023-09-04,Suspended
CUST00210,BB00001824,Fiber 799,Fiber,150,2022-06-14,Inactive
CUST04945,BB00001825,Fiber 699,Fiber,100,2023-05-09,Active
CUST01290,BB00001826,Fiber 999,Fiber,200,2024-05-21,Suspended
CUST00450,BB00001827,Fiber 2499,Fiber,1000,2023-04-16,Suspended
CUST04092,BB00001828,Fiber 999,Fiber,200,2022-09-27,Suspended
CUST02570,BB00001829,Fiber 699,Fiber,100,2023-02-26,Active
CUST01821,BB00001830,Fiber 1999,Fiber,500,2025-02-14,Suspended
CUST00959,BB00001831,Fiber 1999,Fiber,500,2021-10-14,Inactive
CUST01794,BB00001832,Fiber 799,Fiber,150,2021-10-22,Inactive
CUST04787,BB00001833,Fiber 2499,Fiber,1000,2026-01-31,Suspended
CUST00655,BB00001834,Fiber 699,Fiber,100,2022-12-01,Inactive
CUST02408,BB00001835,Fiber 499,Fiber,40,2022-01-02,Suspended
CUST03853,BB00001836,Fiber 999,Fiber,200,2024-08-05,Active
CUST01996,BB00001837,Fiber 999,Fiber,200,2021-11-26,Inactive
